MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Pitch,Energy,ZCR,Spectral_Rolloff,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Centroid,Spectral_Bandwidth,Tempo,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,Tonnetz_6,Emotion
-208.83650690563144,3.3185151611389543,1.9020622440518158,2.2568408197121927,-0.22182937620275586,-0.9519138233854496,-2.523450782257811,-1.5423278925135804,-0.7961327118539888,-2.645178586292231,-2.1459015639739465,-0.6757569925823859,-1.3013753753812283,2055.6302420031125,0.026244429871439934,0.42990629269125685,20003.32991803279,0.6359614684110474,0.625972830811777,0.6497309444495243,0.6494033178707491,0.6818197400779531,0.713395862318693,0.6401524865588226,0.6217779400181824,0.6784368818881206,0.6834429392682749,0.6832976591320938,0.6575170795745073,11339.18378262012,7019.809676502115,130.8139534883721,-0.021583547780372175,0.014399101129804531,-0.010903875662399719,-0.01700267312664729,-0.0036190437470270667,-0.002520614731750825,Angry
-214.12684672920318,1.3400238681837249,3.664188809301745,2.9789644056955757,0.5238229409023425,0.6310056653942187,-1.3151865343665678,-2.6513591672924015,-1.9814850598787999,-2.0947579302264567,-1.7320539541654965,-1.6379782795787003,-2.0763922828458674,2045.086242202366,0.023951761424541473,0.436874708488806,20192.77052238806,0.6983795022774867,0.6952953637405476,0.7025516544699347,0.6742380506995759,0.662120050459154,0.6666094130701609,0.6412476751359302,0.6020945938620452,0.6163509277711089,0.6269107063642065,0.6585463427188369,0.6890013579677563,11570.180571919727,7044.5472968875865,130.8139534883721,0.00397155506818863,0.005617835395828779,-0.007084320025484201,0.004254139554566862,-0.0037966872447531734,0.0004361464595426719,Fearful
-200.0666132266479,8.266084750767009,-2.6084324181538854,-2.2607941791212367,-0.9785138819006197,-2.4009641338390093,-5.192109792419205,-4.596102672077249,-4.905669131428639,-5.330699898814075,-3.4213053196761476,-2.479154715905391,-3.443020358500117,2041.6428553343765,0.050719987601041794,0.3745409321581197,19407.518696581195,0.5996866762661379,0.5856120720283308,0.583476952802243,0.5607196276785907,0.563580653826762,0.60852587590574,0.6223666642515768,0.6231779820545982,0.6055903515110631,0.5853195325809917,0.5973772572858981,0.5986848109549584,10598.42238656805,7027.876232253459,127.8409090909091,-0.002670628182019101,-0.0037958974730729943,-0.0012724355488568358,-0.010925666150461866,-0.005445328800184885,-0.008911523735531949,Fearful
-201.8221101861975,8.630455713192871,0.35401195706158484,1.327139358258636,-0.0709757509434814,-3.6792315867812735,-4.867606146128623,-1.6094716053751545,-1.6514968928209603,-3.8088160556940873,-2.5259932386428554,-0.7047605014363655,-1.7297756925091186,2052.448904045952,0.03687413036823273,0.3963691772788204,19633.775971849867,0.6306641219255463,0.6662946185018294,0.6410791721903505,0.6587291518232582,0.663004851152148,0.6521989185557561,0.6305993167305889,0.571592928524748,0.5780290984160678,0.6090228659882175,0.6003982622809212,0.6100805057285168,10876.581346534755,7040.469102508756,125.0,-0.0032339236577281867,0.006016062653255499,-0.032370950768492945,0.00978056378709245,-0.0028382847226933873,0.0059622457777859595,Angry
-217.27097668455139,-1.2246301010811675,2.8006296733777956,3.248001063288118,1.7474212778121945,0.10741555872999989,-1.0122330358278733,-1.2044761730619697,-1.76291686899501,-1.8377774010159644,-1.3428092273107821,-1.0313002276735446,-0.6380973774713085,2067.8610643064944,0.021130573004484177,0.4698327705685028,20314.221398305086,0.7350759413588305,0.7099666414821313,0.7125074261381887,0.7316653789224261,0.7370386283418867,0.766675789669968,0.732726461849838,0.6914032453200069,0.6916153239909014,0.6799032078115809,0.6903305769838133,0.7060892522402334,11798.414178523488,7000.167537286741,125.0,-0.007097144000234852,0.01215552311530067,0.0029004054277515768,0.008314912963439064,0.0015016352928116825,-0.004695669592993205,Disgust
-218.74661255344301,-2.46389281587471,2.3925951068620313,2.053620006299327,0.7525192773965385,-0.34750992045393636,-0.8759797253842604,-1.2550775167965549,-1.38866948411873,-1.070763856694792,-0.8379390319517194,-0.787600943981208,-1.0064872887749092,2065.3837970946715,0.020559264346957207,0.48550334494134895,20368.97452346041,0.7084085898901875,0.7344403175997544,0.747728714504772,0.7496255341853194,0.7499764805801947,0.7722129736300725,0.7947655190607219,0.7340717157879593,0.6954297209292181,0.6871138773408867,0.7037424318691822,0.7116085389898112,11908.063947852901,6975.052108097338,127.8409090909091,0.004114570187342783,0.0025476038884457283,0.004968382939990767,-0.00838072006749057,0.0010739831607333595,-0.00573703377915982,Sad
-215.5063742725366,-0.13757241804666184,2.808386280856829,1.7859321288058863,-0.29371173105124454,-0.6983436339436239,-1.8285799706471264,-2.8606278234012446,-2.1516777210346074,-1.8230521304804097,-1.180163938903118,-0.816118909707117,-1.1226692877765254,2053.2970408034603,0.021873576566576958,0.46095141114672367,20315.17094017094,0.7767420735284454,0.7345566159358194,0.6910193276792461,0.6798208987997187,0.6669249598716711,0.6485250430328064,0.6557085533284498,0.6297633256032463,0.618656333043742,0.6437743084335668,0.6764759111693689,0.7401877897777558,11748.264819431171,7016.494234621788,122.28260869565217,-0.009412830014075951,0.014673914461534291,0.02134336248460897,0.020551764469736472,0.0046266379195510285,0.010739048209458046,Sad
-213.020313162696,1.0482049326295886,4.483341841094721,4.501148218271738,-0.2031002864415289,0.4715477775651096,-0.767979168373438,-1.5388383080760368,-0.6679132146133815,-1.7900485511214952,-1.2477157784582051,-0.5030500619624858,-1.639190490066806,2047.0237375255851,0.023512501269578934,0.44215754872744845,20146.766269329895,0.6438767737851518,0.6304743059976892,0.6435899865304565,0.6519829564209513,0.7001644544317938,0.7064569013744775,0.6700332431956005,0.645654010161968,0.6791822237487267,0.6903701340429226,0.6451264889364355,0.6459839545286412,11575.577406445085,6993.073542761661,127.8409090909091,-0.006823779155886493,0.013497351498148444,-0.021679067265069768,0.01809756439366391,-0.0044039317412327555,-0.004898576665890645,Disgust
-206.24514484419126,5.487483228928781,2.350377905610344,1.0751574565148092,-1.2422309460923702,-1.8847709555965249,-4.597948382890256,-4.257586279612584,-3.081598286418306,-3.17424459713225,-2.4621399154846038,-1.9388690640275765,-2.1583114445003253,2033.5865218450765,0.030526963993906975,0.4038873017723881,19878.078358208953,0.6329890168746355,0.6828025330947847,0.6770522918238916,0.6475429213130414,0.6398018316972645,0.6465801720971911,0.6280093742840531,0.5965084800060718,0.5964053675191511,0.5907320823073904,0.6054309508201741,0.6184922110604973,11142.42898334806,7054.391650935425,125.0,-0.0011942454186480201,0.00028386874689056676,-0.0002954146161135623,0.0017361530677563212,0.005134546955416925,-0.001817335946834822,Surprised
-215.19279317735464,0.8462265568116388,2.347162910348,1.2987396150466706,0.3471609558940678,-1.2168232288013903,-1.886354221460899,-1.5996021754698542,-1.7604369467732146,-1.5016480307558802,-1.096351514128333,-0.7808229201303672,-0.5714259807915828,2057.008517138378,0.022048985585570335,0.4561091043862952,20290.66265060241,0.682239744982726,0.6886205640819806,0.6846507329426489,0.6975092422654816,0.738746438831847,0.7433132248422861,0.7051717379250988,0.6343609609286446,0.6660304245862334,0.6676991683972595,0.654779656963452,0.6759560545076995,11708.67037538609,7046.027877410995,122.28260869565217,-0.00039958570894285396,0.00016298121961153228,-0.011928319894938635,0.021453557115409458,0.0010094095839813615,0.001988394049113349,Surprised
