MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Pitch,Energy,ZCR,Spectral_Rolloff,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Centroid,Spectral_Bandwidth,Tempo,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,Tonnetz_6,Emotion
-324.6218213331024,13.29942272021676,2.1219555198995916,4.2202047828577935,-1.7911367256823567,-2.6312566952913787,-5.224771048230785,-2.6413813171239555,-3.6089428747855092,-6.337286036435833,-4.253873698889713,-1.1967580702864913,-2.517034429035477,2007.0224786979666,0.014628298580646515,0.36283432590505466,18689.036885245903,0.5667217161346042,0.545732650547558,0.5722325262850353,0.6042492821796276,0.6328031173636047,0.6609328077705375,0.604086258289284,0.5656308906680636,0.6256801847430828,0.6289815993613157,0.6263436181492273,0.5997266558875423,10265.16377218532,6839.329420653396,130.8139534883721,-0.0200473149045039,0.01668830125216639,-0.017828151787855878,-0.01700906830376708,-0.0034168029975361375,-0.006642576986101379,Angry
-335.5828006280209,9.912314501083875,5.694408889028425,4.536609040048796,-0.3804256589410633,0.29815310273391854,-3.8482351989831147,-5.116409560646152,-5.122156453566176,-4.918592962058743,-3.3193660687192943,-2.2880497643400846,-3.384128853442201,2003.7968001370325,0.011814330704510212,0.36608267257462684,19388.829291044774,0.6489852822961938,0.661350051288789,0.6666187567765947,0.6260884466896787,0.612026294820215,0.6015245499791327,0.6026500328518383,0.5637015573338919,0.5550953848085779,0.5731888971918127,0.6078096962137511,0.63853840599032,10601.73298321861,7028.449925893138,127.8409090909091,-0.009842804387883649,0.009747237833783388,-0.009997960703066749,0.0020021272100205706,9.683411055948115e-05,-0.003161767116235145,Fearful
-305.157891863955,18.983774542996482,-11.190042959901533,-4.1024200136941635,-2.410765333299574,-3.701050996948655,-10.174879542841403,-6.481457494006799,-7.651366346415225,-7.918481627867999,-4.678915941243104,-2.458534818072438,-6.022595036110038,2043.9930050351738,0.04072408750653267,0.31636868990384615,16889.222756410258,0.5462627195224653,0.5226519601719957,0.5330801276799843,0.4931974974935738,0.4916640014584273,0.5309846863838694,0.5600400912792687,0.579745665204849,0.5835338110677403,0.5747247690907236,0.5746715056482101,0.5660056819232046,9231.933495426068,6561.716049276685,125.0,-0.007195157485433007,-0.00784881762072889,-0.002597537901824759,-0.016817971564714533,-0.008137026505364941,-0.0032176568274678847,Fearful
-310.9580734039626,20.81683757680144,-1.8977124735795583,2.435345784526878,-0.7945613395625316,-4.797658399024401,-8.321525201342142,-1.5311602134336888,-3.6325171024384733,-7.318219389706523,-4.539980979327382,-1.2646133957577523,-2.8251417123537275,2028.5146345965106,0.026201631873846054,0.33666272201742625,17788.68548927614,0.6059312937493645,0.628168959367939,0.5923634881241449,0.6140089413750582,0.6199362033437487,0.6135649857214216,0.5677049572489482,0.5089889347498294,0.5483554974739434,0.5602956828664828,0.5451085506727323,0.5664839677108454,9704.72044455468,6714.255090210713,108.17307692307692,-0.011614122780425918,0.019612694352823166,-0.031106373047223246,0.0029503198643981037,-0.002841252199414339,0.010685478287176737,Angry
-342.07723753013624,8.02511820709219,5.7400352027726935,4.750118353525758,1.3791995831026982,-0.5925965782915226,-1.7541090524199052,-1.9802019168404672,-3.401463370654594,-3.31570972152708,-2.0165154703570987,-2.0155192864899134,-2.428546662577099,2010.7981443507458,0.007599976845085621,0.4000664834922316,19900.42372881356,0.6615256226781501,0.6453182233622935,0.6087747837226799,0.6174249861242502,0.6382844969272783,0.6606933773470136,0.6599038773017607,0.6311536939807695,0.6205946857124542,0.5941056391905438,0.6057572989664282,0.6397371344242372,11113.224646228311,7107.616830748322,137.1951219512195,-0.004150685996325499,0.02352418866201627,0.011768844897437914,0.03124500456454103,0.005574075838646386,-0.00665406407230693,Disgust
-348.05908211644623,4.043552021766314,4.57941315305413,3.0537017377116413,1.1938704686159243,-0.0029280066879834475,-1.2922180461718635,-2.2889324432813782,-2.6028303087340197,-2.0695049814945197,-1.3460973070965876,-1.577341740035426,-2.379272803165622,2029.122157720457,0.0064057172276079655,0.42806657807917886,20169.034090909092,0.6546269525028824,0.647988054467849,0.6644922978338014,0.6690459741658745,0.6600849277389649,0.6820520224217256,0.7527024245118018,0.6878607217978299,0.6088786625012063,0.5892044211401134,0.5984043160356444,0.6290756343704397,11477.106541961528,7090.71671878798,130.8139534883721,0.002474364265205416,-0.0028862223034440107,0.029116800792943945,-0.019505757646552546,0.002432877444863263,0.0016699464292796774,Sad
-339.70142131769643,7.89455326928771,5.493758498320283,3.791258404450485,-0.1390827276347222,0.06869096548022977,-3.928484761432645,-6.163183337239863,-4.5794862370076475,-3.2850030238875196,-2.162507710419463,-1.4738339665145408,-3.05748254474618,2006.5916300455094,0.008999916724860668,0.3839114805911681,19752.337072649574,0.7495458971188919,0.6859023727107143,0.6351372239564423,0.5929653239534277,0.5587833415863273,0.554173489746533,0.5453418232993643,0.5444409714955026,0.5493262736054073,0.5821811471008209,0.6151863655039611,0.686114992254599,10951.117521022157,7074.196988507026,125.0,0.0028191500871838577,0.022152615062959517,0.022945606914890344,0.01855265120615988,-0.0038489270440662483,0.01116445699884188,Sad
-333.9306904581723,8.618871447608159,7.27702263642848,8.319704489705922,-1.023727137019143,1.0649615220295274,-3.0785830830420977,-3.35030109868927,-2.646232833890252,-4.0955591066476,-3.0149514550572927,-1.0078140493024152,-2.5594275931350308,1995.8406913955992,0.011372503824532032,0.3657113301385309,19224.609375,0.569420541694756,0.5678778858080625,0.5704564867217948,0.5992744672876199,0.6474580667274744,0.6488526439025092,0.5971392459253297,0.5916126359431845,0.6153133354009163,0.6110722563306088,0.5692358330803722,0.5825915225169273,10638.641669729977,6939.284553401714,119.68085106382979,0.011237469524172629,0.007632777060838245,-0.03364950957708522,0.028694254922446285,-0.0030209643536309697,-0.004542968937374761,Disgust
-318.25807609574406,17.43971461416561,0.5204349899578635,0.46701531544083225,-2.6294262183639954,-2.923095428524605,-8.550811469261735,-7.1054763159658805,-5.866940289468505,-5.1936885004877595,-4.0703508170271165,-3.0150457800991823,-4.524172897495122,2009.876820084003,0.019683288410305977,0.34352699393656716,18206.25,0.6356181522540651,0.6635998070726252,0.637138473220082,0.6053096748292643,0.6208213235041562,0.599459290564103,0.5623637910901853,0.5452266520165807,0.5747865734580009,0.5709645336243578,0.6049347214191257,0.614902196486329,9918.663176744543,6792.850681121616,133.92857142857142,-0.011337401596794992,0.0012715622237251725,-0.0137278833112075,0.004052734882704147,0.004868268643863698,-0.003850540967325458,Surprised
-340.2015805601486,10.313938777969506,4.105549867548584,1.3008722886537838,0.18241505378866688,-1.6303987903935522,-3.90273620388834,-4.450782946740816,-4.133006724338102,-3.147371457367449,-1.5543895868764133,-1.4526490124256335,-2.527131334140073,2014.7356841430035,0.008947574533522129,0.38878070877259036,19821.842055722893,0.648801879459735,0.6381420225476863,0.6118436742666886,0.6380322543833205,0.6828074961918326,0.6738121539127283,0.6184209657274964,0.5692557251106185,0.6336576752178632,0.6094991139212953,0.6055515310922823,0.6342004114664098,10930.990679730723,7136.700855939789,127.8409090909091,-0.0041637454929947925,0.0020616972135547,-0.030042191229711995,0.03168843359650716,0.004272378973034523,0.0033547955300127327,Surprised
