MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Pitch,Energy,ZCR,Spectral_Rolloff,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Centroid,Spectral_Bandwidth,Tempo,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,Tonnetz_6,Emotion
-563.2865600585938,49.64883804321289,-6.105738162994385,10.458234786987305,-5.491734027862549,-0.3315175473690033,-9.950891494750977,-0.9074123501777649,-10.08036994934082,-7.562868118286133,-8.875397682189941,-1.2832766771316528,-4.365170478820801,1806.4908447265625,0.011657258495688438,0.07403464395491803,9398.629610655738,0.3800072968006134,0.3219684064388275,0.3577180504798889,0.4176552891731262,0.4658607542514801,0.4976947009563446,0.4409385323524475,0.41579967737197876,0.4447450339794159,0.42312368750572205,0.4280530512332916,0.41629061102867126,5197.620556511544,4276.510797088984,200.89285714285714,-0.02480374358893241,0.027930299353382645,-0.03662429176413499,-0.002701454599963561,0.0027065542967637823,-0.009837161740695238,Angry
-582.4150390625,53.8277587890625,-6.217735767364502,7.703193664550781,-1.5356783866882324,4.751631736755371,-11.035255432128906,-6.731741905212402,-12.881446838378906,-9.406087875366211,-5.080707550048828,0.43318963050842285,-7.476512908935547,1884.57177734375,0.008691909722983837,0.07072644589552239,7682.5326492537315,0.39694738388061523,0.35767316818237305,0.33247923851013184,0.3004910945892334,0.2873782813549042,0.298308402299881,0.29515719413757324,0.2977641224861145,0.37270841002464294,0.4242623448371887,0.4088447093963623,0.424014687538147,4251.116911998692,3678.087678489528,127.8409090909091,-0.008459240210623527,0.019314765908450653,-0.01929014642903648,0.0013436335375277644,-0.003543973268660767,0.00048701863930521915,Fearful
-418.4998779296875,39.59127426147461,-25.59210777282715,-2.8347980976104736,-5.696198463439941,-2.1065917015075684,-18.4929256439209,-7.546037673950195,-12.406195640563965,-9.510558128356934,-6.937021255493164,-1.2075871229171753,-9.490371704101562,2051.54638671875,0.038228511810302734,0.11762013666310542,10376.402243589744,0.4630260765552521,0.3865734338760376,0.32925018668174744,0.25781115889549255,0.2799777686595917,0.34007805585861206,0.36717793345451355,0.42567503452301025,0.45841240882873535,0.508525550365448,0.5296325087547302,0.550892174243927,5423.216356072235,4837.9287350393215,125.0,-0.014416886329918097,-0.003861308286233456,-0.026390283252444635,-0.009109225393435255,-0.002372811029446776,0.0014081738590385239,Fearful
-470.210693359375,48.58982467651367,-8.505513191223145,5.728758335113525,-3.0265071392059326,-2.5719056129455566,-14.422110557556152,0.1610439568758011,-6.639500617980957,-8.884906768798828,-6.192270278930664,0.9303704500198364,-5.094511032104492,1772.774658203125,0.023400479927659035,0.0707981631199732,9022.18079758713,0.4628441035747528,0.4341612160205841,0.37291669845581055,0.39855241775512695,0.4099951982498169,0.41129636764526367,0.36821430921554565,0.32661277055740356,0.3508070409297943,0.37493082880973816,0.3624773323535919,0.39797258377075195,4645.976943114433,4298.411193610377,108.17307692307692,-0.023170902116166386,0.01774964000246022,-0.04736310991536022,-0.006627960927065873,-0.005521584568846574,0.021418204953352213,Angry
-650.4923095703125,64.39037322998047,0.8292191624641418,11.523897171020508,-0.35862207412719727,3.5913171768188477,-6.460954189300537,0.6406635642051697,-12.072954177856445,-4.1151204109191895,-5.8277153968811035,1.0929083824157715,-3.342395067214966,1867.2657470703125,0.004161318298429251,0.06274000264830508,8093.3527542372885,0.42149296402931213,0.3510756194591522,0.3073979616165161,0.31586092710494995,0.337154746055603,0.37717002630233765,0.3777088522911072,0.39116600155830383,0.38912850618362427,0.35616248846054077,0.36685094237327576,0.42768654227256775,4275.877751842775,3958.392714899922,133.92857142857142,-0.010518269256233594,0.03778342935741637,0.03443169121835675,0.02044254397489309,0.001688104250082371,-0.0031821311038449894,Disgust
-699.4721069335938,72.06031036376953,7.297576427459717,10.884042739868164,3.873194456100464,2.345424175262451,-9.802933692932129,-5.979671955108643,-11.09262752532959,-4.559789180755615,-3.8955485820770264,-1.7496174573898315,-6.4008002281188965,1684.219482421875,0.0026718066073954105,0.05947437454178885,9952.552236070382,0.43337854743003845,0.41676732897758484,0.4003620743751526,0.44206568598747253,0.48668619990348816,0.4717777371406555,0.4613528549671173,0.39638960361480713,0.352409690618515,0.3703649938106537,0.42108991742134094,0.435493528842926,5011.229692584372,4871.023878312172,112.5,0.002959956897776547,0.024194016319211847,-0.008637085141849367,-0.047116471369835766,0.008747151867313887,0.003702745883509864,Sad
-634.4852905273438,71.03974151611328,-6.566928386688232,7.721408367156982,-0.3054223656654358,6.9913554191589355,-15.028292655944824,-12.167974472045898,-16.92611312866211,-4.678616523742676,-3.3898425102233887,-0.9239804744720459,-9.09696102142334,1859.801513671875,0.005783128086477518,0.08456586093304844,10829.126602564103,0.706291675567627,0.5454778075218201,0.4588487446308136,0.38677778840065,0.36364006996154785,0.3677556812763214,0.36264464259147644,0.39202645421028137,0.4194895923137665,0.4809737801551819,0.5329380035400391,0.6815360188484192,5800.435091277322,4998.663211636917,122.28260869565217,-0.018697143016940417,0.045578288962205254,0.020750053590455134,0.034883703842780195,0.004661941680667775,0.017641362033657043,Sad
-600.0875244140625,59.866695404052734,6.06459903717041,18.24707794189453,-2.0502331256866455,7.751212120056152,-12.605536460876465,-2.612661838531494,-10.890645027160645,-7.045820236206055,-7.597345352172852,2.0695343017578125,-6.358902931213379,1601.85302734375,0.008423583582043648,0.08370373912693299,9973.683150773197,0.44521564245224,0.4043349325656891,0.41115039587020874,0.46303388476371765,0.5310348868370056,0.5286939144134521,0.47268152236938477,0.47520774602890015,0.4741958975791931,0.4352227747440338,0.41136491298675537,0.46219080686569214,5291.650897933066,4751.984374728434,165.44117647058823,0.01571086140903878,0.012263585420783233,-0.027494192460658026,0.057818137848576576,0.004879292507244342,-0.014284503621291621,Disgust
-538.6835327148438,53.071048736572266,-7.990157127380371,1.0590999126434326,-5.061295509338379,1.435333013534546,-16.12151336669922,-7.494620323181152,-11.94677448272705,-6.214511394500732,-7.865437030792236,-1.7555794715881348,-9.163766860961914,1825.6341552734375,0.016740530729293823,0.09534165111940299,11545.242537313432,0.5363894104957581,0.5460256934165955,0.5341085195541382,0.4869799315929413,0.49130621552467346,0.5050857663154602,0.5017158389091492,0.48802924156188965,0.46549955010414124,0.4600594937801361,0.4798907935619354,0.4969803988933563,6056.127999396643,5284.64585550826,144.23076923076923,-0.024602563356667,0.018717510537669797,-0.021082451833940637,-0.017187287608412292,-0.001563733426151068,-0.0024036144657032348,Surprised
-634.4155883789062,60.70073699951172,-4.737706184387207,2.8596603870391846,-0.4971236288547516,-0.02550460584461689,-11.302062034606934,-6.281991481781006,-9.782394409179688,-4.028159141540527,-2.6037018299102783,-1.5207690000534058,-7.360800266265869,1803.4136962890625,0.005534064490348101,0.053946253765060244,7859.116152108434,0.394654780626297,0.3536047041416168,0.3422330617904663,0.3915868103504181,0.4492044448852539,0.4229884743690491,0.37850525975227356,0.3476790189743042,0.39958369731903076,0.3590174615383148,0.3502241373062134,0.3922949731349945,4208.861510610078,3746.1265928859953,125.0,0.0010842606658775975,0.02082956336788399,-0.02440101669327094,0.032158458327694664,0.00018526506769756654,0.001778841114053196,Surprised
